item_id,org_id,organization,date,platform,org_role_primary,org_role_secondary,role_hybrid_flag,threat_appraisal,harm_loss_appraisal,injustice_appraisal,uncertainty_appraisal,responsibility_blame_appraisal,intentionality_appraisal,norm_violation_appraisal,vulnerability_appraisal,controllability_appraisal,coping_efficacy_appraisal,collective_efficacy_appraisal,care_need_appraisal,opportunity_hope_appraisal,fear_intensity,anxiety_uncertainty_intensity,anger_intensity,moral_outrage_intensity,grief_sadness_intensity,solidarity_intensity,care_compassion_intensity,empathy_intensity,hope_intensity,gratitude_intensity,pride_intensity,reassurance_intensity,defiance_intensity,urgency_emotion_intensity,other_emotion_intensity,emotion_explicitness,emotion_source_org,emotion_source_affected_public,emotion_source_supporters_public,emotion_source_quoted_actor,function_inform,function_warn,function_reassure,function_regulate_fear,function_mobilize,function_advocate,function_provide_service,function_fundraise,function_build_solidarity,function_generate_empathy,function_moral_evaluation,function_increase_efficacy,function_mourn_commemorate,function_document_testify,function_celebrate,function_encourage_defiance,function_other,action_orientation_present,action_type,action_specificity,action_immediacy,audience_primary,direct_address,urgency_level,legal_information_present,service_information_present,resource_link_present,appraisal_notes,emotion_notes,coder_id,coding_date,coder_confidence,source_item_id,source_organization,series_id,series_label,series_type,series_analysis_note,is_recurring_series
TC050-WEB-008,TC050,Project for Pride in Living,2026-02-16,website,housing,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,,none,none,general_public,0,0,0,0,0,Leadership media profile reinforces organizational visibility.,Low pride/hope and solidarity.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC050-WEB-008,Project for Pride in Living,,,,,0
TC074-WEB-006,TC074,COPAL,2026-02-17,website,advocacy,ethnocultural,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,3,2,1,3,0,1,0,1,2,0,mixed,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,contact_official;attend_event;share_information,specific,high,policymakers,1,2,0,0,1,Legislative agenda frames multiple policy areas as collective justice priorities.,Solidarity hope and collective efficacy dominate with moderate urgency.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC074-WEB-006,COPAL,,,,,0
CI0006,TC041,International Institute of Minnesota,2026-02-17,website,service,legal,1,1,0,0,1,0,0,0,1,1,1,0,1,1,2,2,0,0,0,2,3,2,2,0,0,3,0,2,0,mixed,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,seek_legal_help;use_resource;safety_plan,specific,high,immigrants_refugees,1,2,1,1,1,Court protection reduces risk but uncertainty remains for unaware/still-detained people.,Care reassurance and moderate anxiety/fear are central.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,CI0006,International Institute of Minnesota,,,,,0
TC023-WEB-005,TC023,Missions Inc. Programs,2026-02-17,website,service,other,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3,1,1,3,2,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Retirement tribute recognizes long-term care and service.,Gratitude care pride and solidarity dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC023-WEB-005,Missions Inc. Programs,,,,,0
TC073-WEB-009,TC073,Center for Victims of Torture,2026-02-18,website,service,advocacy,1,1,1,0,1,0,0,0,1,0,1,0,1,0,3,3,0,0,2,2,3,3,0,0,0,1,0,2,0,explicit,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,use_resource;seek_legal_help,general,high,immigrants_refugees,1,3,1,1,1,Enforcement is framed as retraumatizing and disruptive for torture survivors.,Fear anxiety grief care and empathy dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC073-WEB-009,Center for Victims of Torture,,,,,0
TC038-EVT-018,TC038,Comunidades Latinas Unidas En Servicio (CLUES),2026-02-18,website,service,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Digital-skills training increases practical coping efficacy.,No meaningful affective cue beyond practical empowerment in preserved summary.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC038-EVT-018,Comunidades Latinas Unidas En Servicio (CLUES),CLUES_DIGLIT_2025_2026,Digital Literacy Program,recurring_service_class,Retain raw; for robustness compare item-level results with series-collapsed or organization-month weighting.,1
CI0042,TC041,International Institute of Minnesota,2026-02-18,website,service,other,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,3,3,2,2,3,0,2,0,1,0,mixed,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,donate;volunteer;use_resource,general,moderate,supporters_donors,1,1,1,1,1,Newsletter combines supporter thanks and enforcement updates with service continuity.,Gratitude solidarity care and reassurance mediate residual anxiety.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,CI0042,International Institute of Minnesota,,,,,0
CI0043,TC041,International Institute of Minnesota,2026-02-18,website,service,media_information,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,2,3,2,2,0,0,2,0,1,0,mixed,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,use_resource,specific,moderate,immigrants_refugees,0,1,1,1,1,Release/reentry challenges are framed as continuing support needs.,Care reassurance solidarity and mild anxiety.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,CI0043,International Institute of Minnesota,,,,,0
TC050-WEB-009,TC050,Project for Pride in Living,2026-02-18,website,housing,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,2,1,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Staffing update signals continuity in housing operations.,Low hope pride reassurance and gratitude.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC050-WEB-009,Project for Pride in Living,,,,,0
TC025-WEB-007,TC025,Twin Cities Habitat for Humanity,2026-02-18,website,housing,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,2,0,2,2,3,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,supporters_donors,0,0,0,0,0,Women Build recap recognizes volunteers donors and leaders.,Pride solidarity care and gratitude dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC025-WEB-007,Twin Cities Habitat for Humanity,,,,,0
TC026-WEB-009,TC026,Volunteers of America Minnesota and Wisconsin,2026-02-18,website,service,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,none,none,general_public,0,0,0,0,1,Newsletter notice lacks substantive affect in summary.,No affect inferred.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,low,TC026-WEB-009,Volunteers of America Minnesota and Wisconsin,,,,,0
TC031-WEB-003,TC031,African Economic Development Solutions (AEDS),2026-02-19,website,economic_development,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,2,0,3,0,0,0,0,explicit,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,attend_event,specific,moderate,ethnocultural_community,1,1,0,0,1,Forum emphasizes Black history leadership opportunity and advancement.,Pride solidarity and hope are central.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC031-WEB-003,African Economic Development Solutions (AEDS),,,,,0
TC038-LI-001,TC038,Comunidades Latinas Unidas En Servicio (CLUES),2026-02-19,LinkedIn,service,ethnocultural,1,1,1,0,1,0,0,0,1,0,1,1,1,0,2,2,0,0,0,3,3,2,1,1,0,2,0,3,0,explicit,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,donate;use_resource;share_information,specific,high,ethnocultural_community,1,3,0,1,1,Emergency needs and uncertainty are foregrounded alongside relief resources.,Care solidarity urgency and reassurance mediate fear and uncertainty.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC038-LI-001,CLUES,,,,,0
CI0044,TC041,International Institute of Minnesota,2026-02-19,website,service,media_information,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,2,2,2,2,0,0,2,0,1,0,mixed,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,moderate,general_public,0,1,1,0,0,Litigation over continuing protections is framed as pathway to safety.,Hope/reassurance coexist with uncertainty and moral concern.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,CI0044,International Institute of Minnesota,,,,,0
TC064-WEB-011,TC064,The Advocates for Human Rights,2026-02-19,website,advocacy,legal,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,mixed,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,share_information,specific,moderate,general_public,0,1,1,0,1,Lawsuit hearing continues contest over refugee arrest and detention.,Moderate concern and solidarity with restrained defiance.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-WEB-011,The Advocates for Human Rights,,,,,0
D2-01-WEB-010,D2-01,ACLU of Minnesota,2026-02-20,website,advocacy,legal,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,implicit,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,contact_official;share_information,general,moderate,policymakers,0,1,1,0,1,Legislative position frames policing practices as rights issue.,Low moral concern and defiance.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,D2-01-WEB-010,ACLU of Minnesota,,,,,0
TC074-WEB-007,TC074,COPAL,2026-02-20,website,advocacy,ethnocultural,1,1,0,1,1,0,0,0,1,1,1,1,1,0,2,2,0,1,0,3,2,1,1,0,0,2,2,3,0,mixed,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,attend_event;report_incident;safety_plan,specific,high,general_public,1,3,1,1,1,Observer training turns enforcement risk into documentation and response capacity.,Solidarity efficacy reassurance defiance and urgency are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC074-WEB-007,COPAL,,,,,0
TC078-EVT-011,TC078,Jewish Community Action,2026-02-22,website,faith,advocacy,1,1,0,1,0,0,0,0,1,1,1,1,0,0,2,1,0,1,0,3,3,1,1,0,0,2,2,3,0,mixed,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,attend_event;protest;safety_plan,specific,high,general_public,1,3,0,1,1,Training sustains organized response to enforcement threats.,Care solidarity efficacy defiance and urgency dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-011,Jewish Community Action,JCA_DIRECT_ACTION_TRAINING_2026,Nonviolent Direct Action Training,recurring_organizing_training,"Repeated organizing/training format; preserve because crisis mobilization itself is substantive, but test series-collapsed estimates.",1
TC073-WEB-010,TC073,Center for Victims of Torture,2026-02-23,website,service,advocacy,1,1,1,1,1,0,0,0,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,0,2,0,2,0,mixed,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,,none,none,general_public,0,2,1,1,1,Newsletter combines surge impacts with release/relief developments.,Concern and care are balanced by hope/reassurance.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC073-WEB-010,Center for Victims of Torture,,,,,0
D2-07-WEB-003,D2-07,Groundwork Legal,2026-02-23,website,legal,faith,1,1,1,1,0,1,0,1,1,0,1,0,1,0,2,1,1,2,1,2,3,3,0,0,0,1,2,2,0,explicit,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,share_information;contact_official,specific,high,general_public,1,2,1,0,1,Blocked pastoral access is framed through religious freedom dignity isolation and family separation.,Care empathy solidarity and moral concern are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,D2-07-WEB-003,Groundwork Legal,,,,,0
CI0045,TC041,International Institute of Minnesota,2026-02-23,website,service,media_information,1,1,1,1,1,0,0,0,1,0,0,0,1,0,2,2,0,1,0,2,2,2,1,0,0,1,0,1,0,mixed,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,share_information,general,moderate,general_public,0,1,1,0,0,Detention litigation is framed through refugee vulnerability and legal challenge.,Fear/anxiety empathy solidarity and low hope.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,CI0045,International Institute of Minnesota,,,,,0
TC050-WEB-010,TC050,Project for Pride in Living,2026-02-23,website,education,advocacy,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,2,2,2,1,0,0,1,1,2,0,mixed,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,contact_official;share_information,specific,high,policymakers,1,2,0,1,1,CAP facilities-aid legislation is framed as important for students facing barriers.,Care empathy solidarity and moderate urgency support policy advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC050-WEB-010,Project for Pride in Living,,,,,0
TC025-WEB-008,TC025,Twin Cities Habitat for Humanity,2026-02-23,website,housing,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,2,1,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Board announcement signals organizational continuity.,Low pride hope reassurance and gratitude.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC025-WEB-008,Twin Cities Habitat for Humanity,,,,,0
TC025-WEB-009,TC025,Twin Cities Habitat for Humanity,2026-02-23,website,housing,service,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,2,1,0,0,0,implicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,0,0,Lending-subsidiary board announcement signals continuity.,Low pride hope reassurance and gratitude.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC025-WEB-009,Twin Cities Habitat for Humanity,,,,,0
TC058-WEB-021,TC058,Mid-Minnesota Legal Aid,2026-02-24,website,legal,service,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,implicit,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,,none,none,general_public,0,1,1,0,0,Housing loss among disabled Medicaid recipients is framed as harm linked to a policy crackdown.,Care dominates; low outrage implied by harm framing.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-021,Mid-Minnesota Legal Aid,,,,,0
TC058-WEB-022,TC058,Mid-Minnesota Legal Aid,2026-02-24,website,legal,service,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,implicit,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,contact_official;share_information,general,moderate,policymakers,1,1,1,0,0,School seclusion is framed as harmful and appropriate for statewide prohibition.,Low outrage and urgency support policy advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-022,Mid-Minnesota Legal Aid,,,,,0
TC076-WEB-007,TC076,Minnesota Interfaith Coalition on Immigration,2026-02-24,website,faith,service,1,1,1,0,0,0,0,0,1,0,1,1,1,1,2,1,0,0,1,3,3,2,2,3,0,2,0,2,0,explicit,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,donate;mutual_aid;volunteer,specific,high,supporters_donors,1,2,0,1,1,Enforcement surge increases food/rent needs and community vulnerability.,Gratitude solidarity and care mediate fear and material hardship.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC076-WEB-007,Minnesota Interfaith Coalition on Immigration,,,,,0
TC025-WEB-010,TC025,Twin Cities Habitat for Humanity,2026-02-24,website,housing,service,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,2,2,1,2,0,0,0,0,mixed,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,,none,none,general_public,0,0,0,0,0,Volunteer story connects project to longstanding service legacy.,Care empathy solidarity pride and hope.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC025-WEB-010,Twin Cities Habitat for Humanity,,,,,0
TC073-WEB-011,TC073,Center for Victims of Torture,2026-02-25,website,advocacy,service,1,1,1,1,0,1,1,1,1,0,0,1,1,0,3,2,2,3,1,3,2,3,0,0,0,0,3,3,0,explicit,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,contact_official;protest;share_information,general,high,general_public,1,3,1,0,1,Surge is framed as continuing trauma/surveillance and authoritarian harm.,Fear outrage solidarity empathy defiance and urgency dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC073-WEB-011,Center for Victims of Torture,,,,,0
TC038-EVT-019,TC038,Comunidades Latinas Unidas En Servicio (CLUES),2026-02-25,website,service,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Digital-skills training increases practical coping efficacy.,No meaningful affective cue beyond practical empowerment in preserved summary.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC038-EVT-019,Comunidades Latinas Unidas En Servicio (CLUES),CLUES_DIGLIT_2025_2026,Digital Literacy Program,recurring_service_class,Retain raw; for robustness compare item-level results with series-collapsed or organization-month weighting.,1
TC050-LI-003,TC050,Project for Pride in Living,2026-02-25,LinkedIn,education,advocacy,1,1,1,1,1,0,0,0,1,0,1,1,1,0,2,2,0,1,0,2,3,3,1,0,0,1,0,2,0,mixed,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,contact_official;share_information;use_resource,specific,high,policymakers,1,2,0,1,1,Student/family barriers include ICE activity housing instability health and language gaps.,Care empathy solidarity and moderate fear support education advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC050-LI-003,Project for Pride in Living,,,,,0
TC035-WEB-003,TC035,Arrive Ministries,2026-02-26,website,faith,service,1,1,1,0,1,0,0,0,1,0,1,0,1,0,2,3,0,0,0,1,3,2,0,0,0,2,0,2,0,mixed,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,seek_legal_help;use_resource,specific,high,immigrants_refugees,1,3,1,1,1,Reverification and detention are framed as uncertain and legally consequential for refugees.,Anxiety fear and care are paired with legal support/reassurance.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC035-WEB-003,Arrive Ministries,,,,,0
TC075-EVT-002,TC075,Unidos MN,2026-02-26,website,advocacy,coalition_network,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,3,1,0,2,0,1,0,1,2,0,implicit,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,attend_event;contact_official,specific,high,policymakers,1,2,0,0,1,Capitol day mobilizes members across healthcare climate labor and family priorities.,Solidarity efficacy and urgency support advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC075-EVT-002,Unidos MN,,,,,0
D2-01-WEB-011,D2-01,ACLU of Minnesota,2026-02-27,website,advocacy,legal,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,1,0,1,0,0,0,1,1,0,implicit,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,contact_official;share_information,general,moderate,policymakers,0,1,1,0,1,Civil-rights cause of action is framed as accountability mechanism.,Moderate solidarity/moral concern with efficacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,D2-01-WEB-011,ACLU of Minnesota,,,,,0
TC074-WEB-008,TC074,COPAL,2026-02-27,website,advocacy,coalition_network,1,1,1,0,1,0,0,0,1,0,1,1,1,1,3,2,0,0,2,3,3,3,2,2,0,2,0,3,0,explicit,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,donate;mutual_aid;use_resource,specific,high,supporters_donors,1,3,0,1,1,Raids framed as disrupting work school health businesses and family stability.,Fear grief care empathy solidarity and urgent mutual aid are strong.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC074-WEB-008,COPAL,,,,,0
TC058-WEB-023,TC058,Mid-Minnesota Legal Aid,2026-02-27,website,legal,service,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,implicit,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,none,none,general_public,0,1,0,1,0,Expected eviction increases are framed as a post-surge housing threat.,Anxiety about looming rent crisis is more salient than anger.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC058-WEB-023,Mid-Minnesota Legal Aid,,,,,0
TC050-WEB-011,TC050,Project for Pride in Living,2026-02-27,website,housing,advocacy,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,2,2,2,1,0,0,1,1,3,0,mixed,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,contact_official;share_information,specific,high,policymakers,1,3,0,1,1,Emergency supportive-housing funding is framed as urgent legislative need.,Care solidarity and urgency dominate advocacy.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC050-WEB-011,Project for Pride in Living,,,,,0
TC064-LI-002,TC064,The Advocates for Human Rights,2026-02-27,LinkedIn,advocacy,legal,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,1,0,mixed,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,,,none,none,,general_public,0,0,0,0,,"The post previews lobbying, a side event, and stakeholder reports on human-rights issues, implying injustice/norm concerns while presenting institutional advocacy as a controllable and collective response.","Pride is clearest in the return-to-UN framing; hope, solidarity, moral concern, and low defiance are secondary. The summary is too broad to justify stronger outrage.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-LI-002,The Advocates for Human Rights,,,,,0
TC064-WEB-012,TC064,The Advocates for Human Rights,2026-02-27,website,advocacy,legal,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,2,1,0,2,0,0,0,mixed,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,,none,none,immigrants_refugees,0,1,1,1,0,Preliminary injunction is framed as protection from detention while litigation continues.,Hope and reassurance increase with legal protection.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC064-WEB-012,The Advocates for Human Rights,,,,,0
TC016-WEB-001,TC016,Bridging,2026-02-28,website,service,fundraising,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,2,0,2,3,2,0,0,0,0,explicit,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,donate;attend_event,specific,moderate,supporters_donors,1,1,0,1,1,Fundraising event mobilizes community support for furnishing mission.,Gratitude solidarity and pride dominate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC016-WEB-001,Bridging,,,,,0
TC078-EVT-012,TC078,Jewish Community Action,2026-03-01,website,faith,advocacy,1,1,0,1,0,0,0,0,1,1,1,1,0,0,2,1,0,1,0,3,3,1,1,0,0,2,2,3,0,mixed,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,attend_event;protest;safety_plan,specific,high,general_public,1,3,0,1,1,Regional direct-action training continues enforcement-response preparation.,Care solidarity efficacy defiance and urgency remain central.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC078-EVT-012,Jewish Community Action,JCA_DIRECT_ACTION_TRAINING_2026,Nonviolent Direct Action Training,recurring_organizing_training,"Repeated organizing/training format; preserve because crisis mobilization itself is substantive, but test series-collapsed estimates.",1
TC073-WEB-012,TC073,Center for Victims of Torture,2026-03-02,website,advocacy,service,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,2,1,2,1,2,1,1,0,0,0,0,2,2,0,mixed,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,share_information,general,moderate,general_public,0,2,1,0,1,U.S. policy shifts are framed as weakening rights/accountability domestically and globally.,Moral concern anxiety and defiance are moderate.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC073-WEB-012,Center for Victims of Torture,,,,,0
D2-01-WEB-012,D2-01,ACLU of Minnesota,2026-03-03,website,advocacy,legal,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,2,3,0,2,1,1,1,0,0,0,2,2,2,explicit,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,"0,1","0,1","contact_official;share_information,specific","moderate,policymakers",1,2,1,0,1,"The item frames 287(g) agreements as a rights and accountability problem and presents legislation, research, and organizing as controllable collective responses.","Moral outrage is dominant, with anger, solidarity, defiance, hope, and urgency also clear.",GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,D2-01-WEB-012,ACLU of Minnesota,,,,,0
TC016-WEB-002,TC016,Bridging,2026-03-04,website,service,other,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,2,1,2,0,0,0,0,explicit,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,none,none,general_public,0,0,0,1,0,Anniversary marks operational milestone supporting client access.,Pride solidarity and hope are prominent.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,high,TC016-WEB-002,Bridging,,,,,0
TC038-EVT-020,TC038,Comunidades Latinas Unidas En Servicio (CLUES),2026-03-04,website,service,ethnocultural,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,attend_event;use_resource,specific,moderate,general_public,1,1,0,1,1,Digital-skills training increases practical coping efficacy.,No meaningful affective cue beyond practical empowerment in preserved summary.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC038-EVT-020,Comunidades Latinas Unidas En Servicio (CLUES),CLUES_DIGLIT_2025_2026,Digital Literacy Program,recurring_service_class,Retain raw; for robustness compare item-level results with series-collapsed or organization-month weighting.,1
TC025-WEB-011,TC025,Twin Cities Habitat for Humanity,2026-03-04,website,housing,advocacy,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,2,1,0,2,0,0,0,1,2,0,implicit,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,contact_official;share_information,general,moderate,policymakers,1,2,0,0,1,Federal advocacy centers affordable-housing policy priorities.,Solidarity hope and moderate defiance/urgency.,GPT-5.6-Sol_full_corpus_v1,2026-09-24,medium,TC025-WEB-011,Twin Cities Habitat for Humanity,,,,,0
